Date,Product,Category,Units Sold,Revenue,Cost,Returns,Customer Acquisition Cost,Average Order Value
2024-03-27,Smart Watch Ultra,Wearables,8,2399.92,1200,0,99.12,299.99
2024-03-27,Laptop Stand Premium,Accessories,12,599.88,216,1,218.27,49.99
2024-03-27,USB-C Hub 7-in-1,Accessories,20,799.8,300,0,404.65,39.99
2024-03-27,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,0,94.58,129.99
2024-03-27,Gaming Mouse Pro,Peripherals,14,979.86,392,2,318.42,69.99
2024-03-27,Webcam 4K,Peripherals,9,809.91,360,1,163.93,89.99
2024-03-27,Portable SSD 1TB,Storage,11,1319.89,660,1,122.01,119.99
2024-03-27,Phone Case Premium,Accessories,25,624.75,200,1,507.78,24.99
2024-03-27,Screen Protector 3-Pack,Accessories,30,449.7,120,2,541.2,14.99
2024-03-27,Wireless Charger Fast,Accessories,18,629.82,216,1,177.22,34.99
2024-03-27,Bluetooth Speaker,Audio,13,779.87,325,1,215.46,59.99
2024-03-27,Noise Cancelling Headphones,Audio,7,1399.93,630,0,67.46,199.99
2024-03-27,Tablet Stand Adjustable,Accessories,16,479.84,160,1,138.62,29.99
2024-03-27,Cable Organizer Set,Accessories,22,439.78,132,1,219.95,19.99
2024-03-28,Wireless Earbuds Pro,Audio,14,1119.86,490,1,308.95,79.99
2024-03-28,Smart Watch Ultra,Wearables,7,2099.93,1050,0,133.26,299.99
2024-03-28,Laptop Stand Premium,Accessories,11,549.89,198,0,96.12,49.99
2024-03-28,USB-C Hub 7-in-1,Accessories,19,759.81,285,0,411.14,39.99
2024-03-28,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,162.12,129.99
2024-03-28,Gaming Mouse Pro,Peripherals,13,909.87,364,1,257.97,69.99
2024-03-28,Webcam 4K,Peripherals,8,647.93,320,0,128.89,80.99
2024-03-28,Portable SSD 1TB,Storage,10,1199.9,600,1,128.16,119.99
2024-03-28,Phone Case Premium,Accessories,24,599.76,192,1,269.12,24.99
2024-03-28,Screen Protector 3-Pack,Accessories,29,434.71,116,3,516.95,14.99
2024-03-28,Wireless Charger Fast,Accessories,17,594.83,204,0,325.16,34.99
2024-03-28,Bluetooth Speaker,Audio,12,719.88,300,0,169.9,59.99
2024-03-28,Noise Cancelling Headphones,Audio,6,1199.94,540,0,73.87,199.99
2024-03-28,Tablet Stand Adjustable,Accessories,15,449.85,150,1,213.24,29.99
2024-03-28,Cable Organizer Set,Accessories,21,419.79,126,2,437.52,19.99
2024-03-29,Wireless Earbuds Pro,Audio,14,1119.86,490,1,200.11,79.99
2024-03-29,Smart Watch Ultra,Wearables,7,2099.93,1050,0,92.49,299.99
2024-03-29,Laptop Stand Premium,Accessories,11,549.89,198,1,225.59,49.99
2024-03-29,USB-C Hub 7-in-1,Accessories,19,759.81,285,2,393.54,39.99
2024-03-29,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,96.75,129.99
2024-03-29,Gaming Mouse Pro,Peripherals,13,909.87,364,0,178.79,69.99
2024-03-29,Webcam 4K,Peripherals,8,719.92,320,0,160.12,89.99
2024-03-29,Portable SSD 1TB,Storage,10,1199.9,600,1,80.9,119.99
2024-03-29,Phone Case Premium,Accessories,24,539.78,192,0,569.75,22.49
2024-03-29,Screen Protector 3-Pack,Accessories,29,434.71,116,0,341.33,14.99
2024-03-29,Wireless Charger Fast,Accessories,17,535.35,204,0,247.07,31.49
2024-03-29,Bluetooth Speaker,Audio,12,719.88,300,1,202.29,59.99
2024-03-29,Noise Cancelling Headphones,Audio,6,1199.94,540,0,144.46,199.99
2024-03-29,Tablet Stand Adjustable,Accessories,15,449.85,150,1,231.94,29.99
2024-03-29,Cable Organizer Set,Accessories,21,419.79,126,2,455.0,19.99
2024-03-30,Wireless Earbuds Pro,Audio,9,647.92,315,0,150.92,71.99
2024-03-30,Smart Watch Ultra,Wearables,5,1499.95,750,0,43.07,299.99
2024-03-30,Laptop Stand Premium,Accessories,7,349.93,126,0,74.74,49.99
2024-03-30,USB-C Hub 7-in-1,Accessories,13,519.87,195,1,182.04,39.99
2024-03-30,Mechanical Keyboard RGB,Peripherals,6,779.94,330,0,100.81,129.99
2024-03-30,Gaming Mouse Pro,Peripherals,9,629.91,252,0,85.8,69.99
2024-03-30,Webcam 4K,Peripherals,5,449.95,200,0,117.78,89.99
2024-03-30,Portable SSD 1TB,Storage,7,839.93,420,1,88.9,119.99
2024-03-30,Phone Case Premium,Accessories,16,399.84,128,0,380.88,24.99
2024-03-30,Screen Protector 3-Pack,Accessories,19,284.81,76,1,283.5,14.99
2024-03-30,Wireless Charger Fast,Accessories,11,384.89,132,0,143.03,34.99
2024-03-30,Bluetooth Speaker,Audio,8,479.92,200,0,194.11,59.99
2024-03-30,Noise Cancelling Headphones,Audio,4,799.96,360,0,79.21,199.99
2024-03-30,Tablet Stand Adjustable,Accessories,10,299.9,100,0,210.89,29.99
2024-03-30,Cable Organizer Set,Accessories,14,279.86,84,2,221.21,19.99
2024-03-31,Wireless Earbuds Pro,Audio,10,799.9,350,0,99.77,79.99
2024-03-31,Smart Watch Ultra,Wearables,5,1349.96,750,0,124.51,269.99
2024-03-31,Laptop Stand Premium,Accessories,8,399.92,144,0,106.94,49.99
2024-03-31,USB-C Hub 7-in-1,Accessories,13,519.87,195,1,106.15,39.99
2024-03-31,Mechanical Keyboard RGB,Peripherals,6,779.94,330,0,57.49,129.99
2024-03-31,Gaming Mouse Pro,Peripherals,9,629.91,252,1,83.63,69.99
2024-03-31,Webcam 4K,Peripherals,6,539.94,240,0,84.06,89.99
2024-03-31,Portable SSD 1TB,Storage,7,839.93,420,0,168.71,119.99
2024-03-31,Phone Case Premium,Accessories,17,424.83,136,2,280.21,24.99
2024-03-31,Screen Protector 3-Pack,Accessories,20,299.8,80,2,456.73,14.99
2024-03-31,Wireless Charger Fast,Accessories,12,419.88,144,0,146.94,34.99
2024-03-31,Bluetooth Speaker,Audio,8,479.92,200,0,78.51,59.99
2024-03-31,Noise Cancelling Headphones,Audio,4,799.96,360,0,73.74,199.99
2024-03-31,Tablet Stand Adjustable,Accessories,11,329.89,110,0,95.9,29.99
2024-03-31,Cable Organizer Set,Accessories,15,299.85,90,1,245.55,19.99
2024-04-01,Wireless Earbuds Pro,Audio,17,1359.83,595,2,277.84,79.99
2024-04-01,Smart Watch Ultra,Wearables,9,2699.91,1350,1,114.88,299.99
2024-04-01,Laptop Stand Premium,Accessories,13,649.87,234,1,115.97,49.99
2024-04-01,USB-C Hub 7-in-1,Accessories,22,879.78,330,1,378.25,39.99
2024-04-01,Mechanical Keyboard RGB,Peripherals,11,1429.89,605,0,216.35,129.99
2024-04-01,Gaming Mouse Pro,Peripherals,16,1119.84,448,2,317.92,69.99
2024-04-01,Webcam 4K,Peripherals,10,899.9,400,1,82.01,89.99
2024-04-01,Portable SSD 1TB,Storage,12,1439.88,720,1,162.39,119.99
2024-04-01,Phone Case Premium,Accessories,28,699.72,224,1,485.12,24.99
2024-04-01,Screen Protector 3-Pack,Accessories,34,509.66,136,2,626.36,14.99
2024-04-01,Wireless Charger Fast,Accessories,20,699.8,240,1,231.58,34.99
2024-04-01,Bluetooth Speaker,Audio,14,839.86,350,0,315.33,59.99
2024-04-01,Noise Cancelling Headphones,Audio,8,1599.92,720,0,81.83,199.99
2024-04-01,Tablet Stand Adjustable,Accessories,18,539.82,180,0,174.56,29.99
2024-04-01,Cable Organizer Set,Accessories,25,499.75,150,1,383.69,19.99
2024-04-02,Wireless Earbuds Pro,Audio,14,1119.86,490,2,147.59,79.99
2024-04-02,Smart Watch Ultra,Wearables,7,2099.93,1050,0,115.45,299.99
2024-04-02,Laptop Stand Premium,Accessories,11,549.89,198,1,184.68,49.99
2024-04-02,USB-C Hub 7-in-1,Accessories,19,759.81,285,2,248.91,39.99
2024-04-02,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,132.96,129.99
2024-04-02,Gaming Mouse Pro,Peripherals,13,909.87,364,0,283.85,69.99
2024-04-02,Webcam 4K,Peripherals,8,719.92,320,0,125.18,89.99
2024-04-02,Portable SSD 1TB,Storage,10,1199.9,600,0,175.26,119.99
2024-04-02,Phone Case Premium,Accessories,24,599.76,192,1,200.09,24.99
2024-04-02,Screen Protector 3-Pack,Accessories,28,419.72,112,3,682.44,14.99
2024-04-02,Wireless Charger Fast,Accessories,17,594.83,204,1,323.6,34.99
2024-04-02,Bluetooth Speaker,Audio,12,719.88,300,1,168.44,59.99
2024-04-02,Noise Cancelling Headphones,Audio,6,1199.94,540,0,123.13,199.99
2024-04-02,Tablet Stand Adjustable,Accessories,15,449.85,150,1,193.06,29.99
2024-04-02,Cable Organizer Set,Accessories,21,419.79,126,0,227.82,19.99
2024-04-03,Wireless Earbuds Pro,Audio,16,1279.84,560,1,283.49,79.99
2024-04-03,Smart Watch Ultra,Wearables,8,2399.92,1200,0,86.03,299.99
2024-04-03,Laptop Stand Premium,Accessories,13,649.87,234,0,168.39,49.99
2024-04-03,USB-C Hub 7-in-1,Accessories,21,839.79,315,2,264.84,39.99
2024-04-03,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,1,141.74,129.99
2024-04-03,Gaming Mouse Pro,Peripherals,15,1049.85,420,2,225.57,69.99
2024-04-03,Webcam 4K,Peripherals,9,809.91,360,0,183.35,89.99
2024-04-03,Portable SSD 1TB,Storage,12,1439.88,720,1,238.94,119.99
2024-04-03,Phone Case Premium,Accessories,27,607.26,216,1,263.28,22.49
2024-04-03,Screen Protector 3-Pack,Accessories,32,431.71,128,4,554.35,13.49
2024-04-03,Wireless Charger Fast,Accessories,19,598.33,228,1,399.09,31.49
2024-04-03,Bluetooth Speaker,Audio,14,755.87,350,0,148.96,53.99
2024-04-03,Noise Cancelling Headphones,Audio,7,1399.93,630,0,92.82,199.99
2024-04-03,Tablet Stand Adjustable,Accessories,17,509.83,170,0,317.05,29.99
2024-04-03,Cable Organizer Set,Accessories,24,479.76,144,3,203.66,19.99
2024-04-04,Wireless Earbuds Pro,Audio,15,1199.85,525,0,241.42,79.99
2024-04-04,Smart Watch Ultra,Wearables,8,2399.92,1200,0,101.05,299.99
2024-04-04,Laptop Stand Premium,Accessories,12,599.88,216,1,238.32,49.99
2024-04-04,USB-C Hub 7-in-1,Accessories,20,799.8,300,1,374.56,39.99
2024-04-04,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,0,168.99,129.99
2024-04-04,Gaming Mouse Pro,Peripherals,14,979.86,392,0,194.63,69.99
2024-04-04,Webcam 4K,Peripherals,9,809.91,360,1,139.6,89.99
2024-04-04,Portable SSD 1TB,Storage,11,1319.89,660,0,144.77,119.99
2024-04-04,Phone Case Premium,Accessories,26,584.77,208,3,582.79,22.49
2024-04-04,Screen Protector 3-Pack,Accessories,31,464.69,124,2,252.38,14.99
2024-04-04,Wireless Charger Fast,Accessories,18,629.82,216,2,289.98,34.99
2024-04-04,Bluetooth Speaker,Audio,13,701.88,325,0,168.74,53.99
2024-04-04,Noise Cancelling Headphones,Audio,7,1399.93,630,0,100.46,199.99
2024-04-04,Tablet Stand Adjustable,Accessories,16,479.84,160,1,235.37,29.99
2024-04-04,Cable Organizer Set,Accessories,23,459.77,138,2,336.38,19.99
2024-04-05,Wireless Earbuds Pro,Audio,14,1119.86,490,1,169.02,79.99
2024-04-05,Smart Watch Ultra,Wearables,7,2099.93,1050,0,152.1,299.99
2024-04-05,Laptop Stand Premium,Accessories,11,549.89,198,0,226.93,49.99
2024-04-05,USB-C Hub 7-in-1,Accessories,19,759.81,285,1,427.67,39.99
2024-04-05,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,169.44,129.99
2024-04-05,Gaming Mouse Pro,Peripherals,13,909.87,364,0,241.63,69.99
2024-04-05,Webcam 4K,Peripherals,8,719.92,320,0,70.75,89.99
2024-04-05,Portable SSD 1TB,Storage,10,1199.9,600,0,97.39,119.99
2024-04-05,Phone Case Premium,Accessories,24,599.76,192,2,488.66,24.99
2024-04-05,Screen Protector 3-Pack,Accessories,28,419.72,112,1,458.94,14.99
2024-04-05,Wireless Charger Fast,Accessories,17,594.83,204,1,367.04,34.99
2024-04-05,Bluetooth Speaker,Audio,12,719.88,300,0,257.45,59.99
2024-04-05,Noise Cancelling Headphones,Audio,6,1199.94,540,0,145.07,199.99
2024-04-05,Tablet Stand Adjustable,Accessories,15,404.87,150,1,138.2,26.99
2024-04-05,Cable Organizer Set,Accessories,21,419.79,126,0,468.43,19.99
2024-04-06,Wireless Earbuds Pro,Audio,11,879.89,385,0,231.64,79.99
2024-04-06,Smart Watch Ultra,Wearables,6,1799.94,900,0,93.18,299.99
2024-04-06,Laptop Stand Premium,Accessories,9,449.91,162,0,142.51,49.99
2024-04-06,USB-C Hub 7-in-1,Accessories,15,599.85,225,1,370.44,39.99
2024-04-06,Mechanical Keyboard RGB,Peripherals,7,909.93,385,0,93.14,129.99
2024-04-06,Gaming Mouse Pro,Peripherals,10,699.9,280,1,87.17,69.99
2024-04-06,Webcam 4K,Peripherals,6,539.94,240,0,73.84,89.99
2024-04-06,Portable SSD 1TB,Storage,8,959.92,480,0,184.7,119.99
2024-04-06,Phone Case Premium,Accessories,19,474.81,152,0,188.48,24.99
2024-04-06,Screen Protector 3-Pack,Accessories,22,329.78,88,1,238.59,14.99
2024-04-06,Wireless Charger Fast,Accessories,13,454.87,156,0,278.4,34.99
2024-04-06,Bluetooth Speaker,Audio,9,485.92,225,0,191.87,53.99
2024-04-06,Noise Cancelling Headphones,Audio,5,999.95,450,0,71.57,199.99
2024-04-06,Tablet Stand Adjustable,Accessories,12,323.89,120,0,114.65,26.99
2024-04-06,Cable Organizer Set,Accessories,16,319.84,96,2,399.18,19.99
2024-04-07,Wireless Earbuds Pro,Audio,10,719.91,350,1,199.23,71.99
2024-04-07,Smart Watch Ultra,Wearables,5,1499.95,750,0,59.78,299.99
2024-04-07,Laptop Stand Premium,Accessories,8,399.92,144,0,166.91,49.99
2024-04-07,USB-C Hub 7-in-1,Accessories,14,559.86,210,1,157.93,39.99
2024-04-07,Mechanical Keyboard RGB,Peripherals,7,909.93,385,0,72.03,129.99
2024-04-07,Gaming Mouse Pro,Peripherals,10,699.9,280,0,154.38,69.99
2024-04-07,Webcam 4K,Peripherals,6,539.94,240,0,67.36,89.99
2024-04-07,Portable SSD 1TB,Storage,7,839.93,420,0,143.16,119.99
2024-04-07,Phone Case Premium,Accessories,18,449.82,144,2,423.83,24.99
2024-04-07,Screen Protector 3-Pack,Accessories,21,314.79,84,0,223.34,14.99
2024-04-07,Wireless Charger Fast,Accessories,13,454.87,156,0,185.13,34.99
2024-04-07,Bluetooth Speaker,Audio,9,485.92,225,0,129.99,53.99
2024-04-07,Noise Cancelling Headphones,Audio,5,999.95,450,0,112.83,199.99
2024-04-07,Tablet Stand Adjustable,Accessories,11,329.89,110,0,222.83,29.99
2024-04-07,Cable Organizer Set,Accessories,15,299.85,90,1,218.81,19.99
2024-04-08,Wireless Earbuds Pro,Audio,15,1199.85,525,1,276.33,79.99
2024-04-08,Smart Watch Ultra,Wearables,8,2399.92,1200,0,79.02,299.99
2024-04-08,Laptop Stand Premium,Accessories,12,599.88,216,0,266.38,49.99
2024-04-08,USB-C Hub 7-in-1,Accessories,20,799.8,300,2,228.71,39.99
2024-04-08,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,0,177.07,129.99
2024-04-08,Gaming Mouse Pro,Peripherals,14,979.86,392,1,237.15,69.99
2024-04-08,Webcam 4K,Peripherals,9,809.91,360,0,128.05,89.99
2024-04-08,Portable SSD 1TB,Storage,11,1319.89,660,0,261.95,119.99
2024-04-08,Phone Case Premium,Accessories,25,624.75,200,2,578.15,24.99
2024-04-08,Screen Protector 3-Pack,Accessories,30,404.73,120,3,270.96,13.49
2024-04-08,Wireless Charger Fast,Accessories,18,629.82,216,2,271.28,34.99
2024-04-08,Bluetooth Speaker,Audio,13,779.87,325,1,286.03,59.99
2024-04-08,Noise Cancelling Headphones,Audio,7,1399.93,630,0,64.38,199.99
2024-04-08,Tablet Stand Adjustable,Accessories,16,479.84,160,2,389.28,29.99
2024-04-08,Cable Organizer Set,Accessories,22,395.8,132,2,374.84,17.99
2024-04-09,Wireless Earbuds Pro,Audio,13,1039.87,455,0,242.2,79.99
2024-04-09,Smart Watch Ultra,Wearables,7,2099.93,1050,0,105.41,299.99
2024-04-09,Laptop Stand Premium,Accessories,10,499.9,180,1,140.85,49.99
2024-04-09,USB-C Hub 7-in-1,Accessories,18,719.82,270,1,414.14,39.99
2024-04-09,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,133.44,129.99
2024-04-09,Gaming Mouse Pro,Peripherals,12,839.88,336,0,299.68,69.99
2024-04-09,Webcam 4K,Peripherals,8,719.92,320,0,106.86,89.99
2024-04-09,Portable SSD 1TB,Storage,9,1079.91,540,0,128.87,119.99
2024-04-09,Phone Case Premium,Accessories,22,549.78,176,1,447.47,24.99
2024-04-09,Screen Protector 3-Pack,Accessories,27,404.73,108,2,314.19,14.99
2024-04-09,Wireless Charger Fast,Accessories,16,559.84,192,2,197.11,34.99
2024-04-09,Bluetooth Speaker,Audio,11,659.89,275,0,162.26,59.99
2024-04-09,Noise Cancelling Headphones,Audio,6,1199.94,540,0,108.77,199.99
2024-04-09,Tablet Stand Adjustable,Accessories,14,419.86,140,2,183.84,29.99
2024-04-09,Cable Organizer Set,Accessories,19,379.81,114,0,428.4,19.99
2024-04-10,Wireless Earbuds Pro,Audio,12,959.88,420,1,152.3,79.99
2024-04-10,Smart Watch Ultra,Wearables,6,1799.94,900,0,142.44,299.99
2024-04-10,Laptop Stand Premium,Accessories,10,499.9,180,0,140.46,49.99
2024-04-10,USB-C Hub 7-in-1,Accessories,17,679.83,255,1,304.24,39.99
2024-04-10,Mechanical Keyboard RGB,Peripherals,8,1039.92,440,1,76.5,129.99
2024-04-10,Gaming Mouse Pro,Peripherals,11,769.89,308,1,225.31,69.99
2024-04-10,Webcam 4K,Peripherals,7,629.93,280,0,76.58,89.99
2024-04-10,Portable SSD 1TB,Storage,9,1079.91,540,0,160.16,119.99
2024-04-10,Phone Case Premium,Accessories,21,524.79,168,2,275.24,24.99
2024-04-10,Screen Protector 3-Pack,Accessories,25,374.75,100,2,233.35,14.99
2024-04-10,Wireless Charger Fast,Accessories,15,472.37,180,1,208.72,31.49
2024-04-10,Bluetooth Speaker,Audio,11,659.89,275,0,250.28,59.99
2024-04-10,Noise Cancelling Headphones,Audio,5,999.95,450,0,95.49,199.99
2024-04-10,Tablet Stand Adjustable,Accessories,13,389.87,130,0,275.81,29.99
2024-04-10,Cable Organizer Set,Accessories,18,359.82,108,1,156.6,19.99
2024-04-11,Wireless Earbuds Pro,Audio,15,1199.85,525,1,176.3,79.99
2024-04-11,Smart Watch Ultra,Wearables,8,2159.93,1200,0,117.43,269.99
2024-04-11,Laptop Stand Premium,Accessories,12,599.88,216,1,198.96,49.99
2024-04-11,USB-C Hub 7-in-1,Accessories,20,799.8,300,1,294.07,39.99
2024-04-11,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,0,177.14,129.99
2024-04-11,Gaming Mouse Pro,Peripherals,14,881.87,392,1,132.25,62.99
2024-04-11,Webcam 4K,Peripherals,9,809.91,360,1,91.95,89.99
2024-04-11,Portable SSD 1TB,Storage,11,1319.89,660,1,179.23,119.99
2024-04-11,Phone Case Premium,Accessories,25,624.75,200,1,461.8,24.99
2024-04-11,Screen Protector 3-Pack,Accessories,30,449.7,120,1,276.54,14.99
2024-04-11,Wireless Charger Fast,Accessories,18,629.82,216,1,426.79,34.99
2024-04-11,Bluetooth Speaker,Audio,13,701.88,325,1,197.6,53.99
2024-04-11,Noise Cancelling Headphones,Audio,7,1399.93,630,0,126.67,199.99
2024-04-11,Tablet Stand Adjustable,Accessories,16,431.86,160,0,396.64,26.99
2024-04-11,Cable Organizer Set,Accessories,22,439.78,132,3,341.39,19.99
2024-04-12,Wireless Earbuds Pro,Audio,13,935.88,455,1,148.13,71.99
2024-04-12,Smart Watch Ultra,Wearables,7,2099.93,1050,0,157.48,299.99
2024-04-12,Laptop Stand Premium,Accessories,10,499.9,180,0,241.32,49.99
2024-04-12,USB-C Hub 7-in-1,Accessories,17,679.83,255,2,373.02,39.99
2024-04-12,Mechanical Keyboard RGB,Peripherals,8,935.93,440,0,79.13,116.99
2024-04-12,Gaming Mouse Pro,Peripherals,12,839.88,336,0,138.64,69.99
2024-04-12,Webcam 4K,Peripherals,8,719.92,320,0,135.16,89.99
2024-04-12,Portable SSD 1TB,Storage,9,1079.91,540,0,183.68,119.99
2024-04-12,Phone Case Premium,Accessories,22,549.78,176,2,182.88,24.99
2024-04-12,Screen Protector 3-Pack,Accessories,26,389.74,104,2,227.22,14.99
2024-04-12,Wireless Charger Fast,Accessories,16,559.84,192,0,342.66,34.99
2024-04-12,Bluetooth Speaker,Audio,11,659.89,275,0,210.44,59.99
2024-04-12,Noise Cancelling Headphones,Audio,6,1079.95,540,0,75.67,179.99
2024-04-12,Tablet Stand Adjustable,Accessories,14,419.86,140,1,317.7,29.99
2024-04-12,Cable Organizer Set,Accessories,19,341.83,114,2,361.76,17.99
2024-04-13,Wireless Earbuds Pro,Audio,9,719.91,315,1,87.24,79.99
2024-04-13,Smart Watch Ultra,Wearables,5,1499.95,750,0,85.18,299.99
2024-04-13,Laptop Stand Premium,Accessories,7,349.93,126,0,110.5,49.99
2024-04-13,USB-C Hub 7-in-1,Accessories,12,479.88,180,0,146.47,39.99
2024-04-13,Mechanical Keyboard RGB,Peripherals,6,779.94,330,0,88.13,129.99
2024-04-13,Gaming Mouse Pro,Peripherals,9,629.91,252,0,125.84,69.99
2024-04-13,Webcam 4K,Peripherals,5,449.95,200,0,123.15,89.99
2024-04-13,Portable SSD 1TB,Storage,7,839.93,420,0,130.47,119.99
2024-04-13,Phone Case Premium,Accessories,16,399.84,128,2,349.64,24.99
2024-04-13,Screen Protector 3-Pack,Accessories,19,256.33,76,1,242.5,13.49
2024-04-13,Wireless Charger Fast,Accessories,11,384.89,132,1,210.85,34.99
2024-04-13,Bluetooth Speaker,Audio,8,431.93,200,0,194.64,53.99
2024-04-13,Noise Cancelling Headphones,Audio,4,799.96,360,0,48.34,199.99
2024-04-13,Tablet Stand Adjustable,Accessories,10,299.9,100,1,234.66,29.99
2024-04-13,Cable Organizer Set,Accessories,14,279.86,84,1,161.21,19.99
2024-04-14,Wireless Earbuds Pro,Audio,9,719.91,315,1,203.98,79.99
2024-04-14,Smart Watch Ultra,Wearables,4,1199.96,600,0,41.2,299.99
2024-04-14,Laptop Stand Premium,Accessories,7,349.93,126,1,73.27,49.99
2024-04-14,USB-C Hub 7-in-1,Accessories,12,479.88,180,1,160.77,39.99
2024-04-14,Mechanical Keyboard RGB,Peripherals,6,779.94,330,0,60.08,129.99
2024-04-14,Gaming Mouse Pro,Peripherals,8,559.92,224,1,162.88,69.99
2024-04-14,Webcam 4K,Peripherals,5,449.95,200,0,75.19,89.99
2024-04-14,Portable SSD 1TB,Storage,6,719.94,360,0,143.24,119.99
2024-04-14,Phone Case Premium,Accessories,15,374.85,120,2,189.82,24.99
2024-04-14,Screen Protector 3-Pack,Accessories,18,269.82,72,0,200.53,14.99
2024-04-14,Wireless Charger Fast,Accessories,11,384.89,132,1,137.9,34.99
2024-04-14,Bluetooth Speaker,Audio,8,479.92,200,0,95.58,59.99
2024-04-14,Noise Cancelling Headphones,Audio,4,799.96,360,0,64.41,199.99
2024-04-14,Tablet Stand Adjustable,Accessories,9,269.91,90,0,180.94,29.99
2024-04-14,Cable Organizer Set,Accessories,13,259.87,78,1,212.61,19.99
2024-04-15,Wireless Earbuds Pro,Audio,13,1039.87,455,0,272.96,79.99
2024-04-15,Smart Watch Ultra,Wearables,7,1889.94,1050,0,105.15,269.99
2024-04-15,Laptop Stand Premium,Accessories,10,499.9,180,1,208.82,49.99
2024-04-15,USB-C Hub 7-in-1,Accessories,17,611.85,255,2,420.85,35.99
2024-04-15,Mechanical Keyboard RGB,Peripherals,8,1039.92,440,0,108.19,129.99
2024-04-15,Gaming Mouse Pro,Peripherals,12,839.88,336,0,178.59,69.99
2024-04-15,Webcam 4K,Peripherals,8,647.93,320,0,115.73,80.99
2024-04-15,Portable SSD 1TB,Storage,9,1079.91,540,0,185.6,119.99
2024-04-15,Phone Case Premium,Accessories,22,549.78,176,1,503.54,24.99
2024-04-15,Screen Protector 3-Pack,Accessories,26,389.74,104,2,407.61,14.99
2024-04-15,Wireless Charger Fast,Accessories,16,559.84,192,0,398.87,34.99
2024-04-15,Bluetooth Speaker,Audio,11,659.89,275,0,225.48,59.99
2024-04-15,Noise Cancelling Headphones,Audio,6,1199.94,540,0,112.33,199.99
2024-04-15,Tablet Stand Adjustable,Accessories,14,377.87,140,0,206.73,26.99
2024-04-15,Cable Organizer Set,Accessories,19,379.81,114,2,301.02,19.99
2024-04-16,Wireless Earbuds Pro,Audio,14,1119.86,490,0,235.04,79.99
2024-04-16,Smart Watch Ultra,Wearables,7,2099.93,1050,0,109.75,299.99
2024-04-16,Laptop Stand Premium,Accessories,11,549.89,198,0,233.62,49.99
2024-04-16,USB-C Hub 7-in-1,Accessories,19,759.81,285,2,195.7,39.99
2024-04-16,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,99.37,129.99
2024-04-16,Gaming Mouse Pro,Peripherals,13,909.87,364,1,148.63,69.99
2024-04-16,Webcam 4K,Peripherals,8,719.92,320,0,158.07,89.99
2024-04-16,Portable SSD 1TB,Storage,10,1199.9,600,1,202.12,119.99
2024-04-16,Phone Case Premium,Accessories,24,599.76,192,0,375.35,24.99
